TransactionID,CustomerID,ProductID,Quantity,UnitPrice,Discount,Region,PaymentMethod,InvoiceDate,Year,Month,Weekday,TotalSales,EffectivePrice
13925,1689,207,2,88.91,0.08,Abuja,Cash,2023-06-13,2023,6,Tuesday,163.5944,81.7972
13926,1928,338,1,379.52,0.29,Kano,POS,2023-10-22,2023,10,Sunday,269.4592,269.45919999999995
13927,1986,323,5,417.08,0.08,Kano,Cash,2023-12-24,2023,12,Sunday,1918.568,383.7136
13928,1518,252,6,440.89,0.09,Port Harcourt,Transfer,2023-03-22,2023,3,Wednesday,2407.2594,401.2099
13929,1069,209,9,305.38,0.06,Kano,Card,2023-10-02,2023,10,Monday,2583.5148,287.05719999999997
13930,1638,311,5,431.06,0.04,Port Harcourt,Cash,2024-09-08,2024,9,Sunday,2069.088,413.81759999999997
13931,1398,207,6,12.63,0.07,Abuja,Transfer,2024-06-23,2024,6,Sunday,70.47540000000001,11.7459
13932,1977,235,6,58.08,0.19,Abuja,Cash,2023-02-16,2023,2,Thursday,282.2688,47.0448
13933,1671,305,3,50.83,0.14,Port Harcourt,Transfer,2024-01-27,2024,1,Saturday,131.1414,43.7138
13934,1759,213,4,357.74,0.17,Lagos,Transfer,2024-07-20,2024,7,Saturday,1187.6968,296.9242
13935,1202,381,1,39.44,0.04,Lagos,Transfer,2023-03-20,2023,3,Monday,37.8624,37.862399999999994
13936,1147,285,4,250.7,0.24,Abuja,Card,2024-05-27,2024,5,Monday,762.1279999999999,190.53199999999998
13937,1471,348,1,238.99,0.24,Port Harcourt,Cash,2024-11-10,2024,11,Sunday,181.63240000000002,181.63240000000002
13938,1654,249,5,158.8,0.01,Lagos,POS,2023-01-23,2023,1,Monday,786.06,157.21200000000002
13939,1943,366,8,435.85,0.12,Port Harcourt,POS,2023-08-16,2023,8,Wednesday,3068.384,383.548
13940,1198,219,8,89.36,0.02,Abuja,Cash,2024-03-13,2024,3,Wednesday,700.5824,87.5728
13941,1916,286,5,179.47,0.24,Kano,Card,2023-10-25,2023,10,Wednesday,681.986,136.3972
13942,1425,334,2,388.21,0.22,Kano,Card,2023-09-17,2023,9,Sunday,605.6075999999999,302.80379999999997
13943,1665,336,6,20.06,0.27,Lagos,Card,2024-11-06,2024,11,Wednesday,87.8628,14.643799999999999
13944,1491,328,1,338.11,0.07,Port Harcourt,Transfer,2023-01-10,2023,1,Tuesday,314.4423,314.4423
13945,1887,353,7,409.12,0.14,Lagos,Card,2024-09-19,2024,9,Thursday,2462.9024,351.8432
13946,1895,365,4,466.47,0.06,Port Harcourt,POS,2023-06-07,2023,6,Wednesday,1753.9272,438.4818
13947,1141,237,5,438.77,0.11,Lagos,Card,2023-06-07,2023,6,Wednesday,1952.5265,390.5053
13948,1312,388,6,163.1,0.16,Kano,Transfer,2023-11-16,2023,11,Thursday,822.0239999999999,137.004
13949,1164,243,1,295.25,0.02,Port Harcourt,Cash,2023-07-21,2023,7,Friday,289.345,289.34499999999997
13950,1313,285,9,43.26,0.21,Kano,Card,2023-05-01,2023,5,Monday,307.5786,34.1754
13951,1020,243,4,132.65,0.16,Port Harcourt,Cash,2023-05-19,2023,5,Friday,445.704,111.426
13952,1081,273,8,51.64,0.25,Port Harcourt,Cash,2024-11-04,2024,11,Monday,309.84000000000003,38.730000000000004
13953,1580,318,5,161.02,0.08,Abuja,Transfer,2024-12-20,2024,12,Friday,740.692,148.13840000000002
13954,1130,389,8,438.22,0.27,Kano,Card,2024-07-20,2024,7,Saturday,2559.2048,319.9006
13955,1598,321,1,176.85,0.3,Kano,Cash,2023-12-05,2023,12,Tuesday,123.79499999999999,123.79499999999999
13956,1729,333,8,283.14,0.28,Abuja,Cash,2023-09-17,2023,9,Sunday,1630.8863999999999,203.86079999999998
13957,1932,344,4,219.52,0.23,Port Harcourt,Cash,2024-03-08,2024,3,Friday,676.1216000000001,169.03040000000001
13958,1983,250,2,232.16,0.24,Port Harcourt,POS,2023-02-13,2023,2,Monday,352.8832,176.4416
13959,1304,237,6,484.94,0.17,Port Harcourt,POS,2023-06-08,2023,6,Thursday,2415.0011999999997,402.5002
13960,1914,351,2,151.6,0.06,Port Harcourt,POS,2023-12-21,2023,12,Thursday,285.008,142.504
13961,1370,250,5,315.53,0.2,Port Harcourt,POS,2023-04-08,2023,4,Saturday,1262.12,252.42399999999998
13962,1856,209,2,212.93,0.21,Lagos,Transfer,2024-06-21,2024,6,Friday,336.4294,168.21470000000002
13963,1852,319,3,35.27,0.3,Kano,Card,2024-12-10,2024,12,Tuesday,74.06700000000001,24.689
13964,1383,399,6,247.22,0.16,Port Harcourt,Card,2024-08-31,2024,8,Saturday,1245.9887999999999,207.66479999999999
13965,1907,348,1,407.6,0.08,Lagos,Transfer,2023-08-27,2023,8,Sunday,374.992,374.992
13966,1444,269,6,53.88,0.21,Port Harcourt,Cash,2024-04-19,2024,4,Friday,255.39120000000003,42.565200000000004
13967,1424,284,3,39.45,0.29,Abuja,Card,2024-06-07,2024,6,Friday,84.02850000000001,28.0095
13968,1160,256,7,81.05,0.05,Kano,Cash,2024-07-10,2024,7,Wednesday,538.9825000000001,76.99749999999999
13969,1177,325,2,383.38,0.1,Port Harcourt,Card,2024-01-27,2024,1,Saturday,690.084,345.04200000000003
13970,1628,238,6,363.38,0.16,Port Harcourt,Transfer,2023-01-09,2023,1,Monday,1831.4352,305.2392
13971,1707,232,8,284.68,0.05,Abuja,Cash,2024-05-27,2024,5,Monday,2163.568,270.44599999999997
13972,1894,386,1,236.77,0.01,Abuja,Card,2024-01-24,2024,1,Wednesday,234.4023,234.4023
13974,1326,383,5,384.52,0.26,Abuja,Cash,2023-02-23,2023,2,Thursday,1422.724,284.5448
13975,1597,256,5,406.91,0.01,Kano,POS,2024-09-07,2024,9,Saturday,2014.2045000000003,402.84090000000003
13976,1288,295,5,407.56,0.13,Port Harcourt,Cash,2023-06-01,2023,6,Thursday,1772.886,354.5772
13977,1592,247,6,323.14,0.23,Abuja,Cash,2024-02-14,2024,2,Wednesday,1492.9068,248.8178
13978,1663,241,2,231.72,0.29,Kano,Cash,2023-01-10,2023,1,Tuesday,329.04240000000004,164.5212
13979,1572,226,6,433.02,0.3,Port Harcourt,Card,2024-07-05,2024,7,Friday,1818.684,303.114
13980,1572,273,4,463.37,0.13,Port Harcourt,POS,2024-07-09,2024,7,Tuesday,1612.5276,403.13190000000003
13981,1353,309,8,16.78,0.29,Port Harcourt,Transfer,2023-09-25,2023,9,Monday,95.31040000000002,11.9138
13982,1027,379,9,30.52,0.01,Port Harcourt,POS,2024-10-28,2024,10,Monday,271.9332,30.2148
13983,1953,369,9,479.58,0.22,Abuja,Card,2024-03-26,2024,3,Tuesday,3366.6516,374.0724
13984,1042,231,8,142.19,0.19,Abuja,Cash,2024-08-16,2024,8,Friday,921.3912,115.1739
13985,1680,225,3,437.32,0.07,Port Harcourt,Card,2023-07-16,2023,7,Sunday,1220.1228,406.70759999999996
13986,1422,224,4,197.45,0.15,Kano,Transfer,2024-02-02,2024,2,Friday,671.3299999999999,167.83249999999998
13987,1597,274,1,63.95,0.04,Kano,POS,2023-02-21,2023,2,Tuesday,61.392,61.392
13988,1176,222,9,250.315,0.26,Kano,Cash,2024-04-13,2024,4,Saturday,1667.0979,185.2331
13989,1528,256,5,82.47,0.11,Lagos,Card,2024-01-03,2024,1,Wednesday,366.99150000000003,73.3983
13990,1609,379,6,128.7,0.19,Kano,Cash,2024-01-09,2024,1,Tuesday,625.482,104.247
13991,1965,325,3,246.82,0.05,Abuja,Cash,2023-02-28,2023,2,Tuesday,703.437,234.47899999999998
13992,1493,286,8,352.24,0.06,Lagos,POS,2023-10-21,2023,10,Saturday,2648.8448,331.1056
13993,1197,230,7,493.27,0.3,Kano,Cash,2023-04-20,2023,4,Thursday,2417.023,345.289
13994,1609,263,1,223.55,0.23,Abuja,Transfer,2024-06-25,2024,6,Tuesday,172.1335,172.13350000000003
13995,1576,398,5,261.5,0.29,Lagos,Cash,2023-04-17,2023,4,Monday,928.325,185.665
13996,1841,232,9,263.3,0.09,Abuja,POS,2023-10-24,2023,10,Tuesday,2156.427,239.603
13997,1852,201,6,272.02,0.05,Port Harcourt,Cash,2023-04-05,2023,4,Wednesday,1550.514,258.419
13998,1516,217,8,261.28,0.15,Abuja,POS,2024-12-19,2024,12,Thursday,1776.7039999999997,222.08799999999997
13999,1513,374,1,9.34,0.15,Lagos,Cash,2024-11-14,2024,11,Thursday,7.939,7.939
14000,1021,360,7,5.85,0.05,Kano,Card,2024-04-16,2024,4,Tuesday,38.902499999999996,5.557499999999999
14001,1111,283,3,53.34,0.22,Lagos,Cash,2023-03-20,2023,3,Monday,124.81560000000002,41.6052
14002,1056,234,9,55.27,0.11,Kano,POS,2023-09-07,2023,9,Thursday,442.7127,49.1903
14003,1065,378,6,353.92,0.06,Kano,POS,2024-12-30,2024,12,Monday,1996.1088,332.6848
14004,1841,313,5,106.43,0.1,Port Harcourt,Cash,2023-12-05,2023,12,Tuesday,478.93500000000006,95.787
14005,1097,345,8,447.88,0.17,Port Harcourt,Transfer,2023-02-26,2023,2,Sunday,2973.9232,371.74039999999997
14006,1143,309,8,464.66,0.22,Port Harcourt,POS,2023-05-27,2023,5,Saturday,2899.4784,362.43480000000005
14007,1879,287,3,488.07,0.14,Lagos,Card,2023-01-17,2023,1,Tuesday,1259.2206,419.7402
14008,1434,271,2,469.85,0.16,Port Harcourt,Cash,2024-01-03,2024,1,Wednesday,789.3480000000001,394.674
14009,1636,324,2,139.58,0.04,Kano,Card,2024-12-09,2024,12,Monday,267.9936,133.9968
14010,1678,229,5,257.34,0.27,Lagos,POS,2023-07-08,2023,7,Saturday,939.2909999999998,187.85819999999998
14011,1085,371,7,91.85,0.28,Port Harcourt,Transfer,2024-10-05,2024,10,Saturday,462.9239999999999,66.13199999999999
14012,1587,252,8,404.07,0.21,Abuja,POS,2023-09-05,2023,9,Tuesday,2553.7224,319.2153
14014,1935,286,8,426.39,0.16,Abuja,Cash,2024-12-14,2024,12,Saturday,2865.3408,358.1676
14015,1293,379,3,219.52,0.19,Lagos,Cash,2023-08-01,2023,8,Tuesday,533.4336000000001,177.8112
14016,1955,376,2,380.54,0.3,Port Harcourt,Card,2023-08-05,2023,8,Saturday,532.7560000000001,266.378
14017,1570,338,4,53.3,0.3,Kano,Transfer,2023-01-06,2023,1,Friday,149.24,37.309999999999995
14018,1649,393,1,24.92,0.26,Port Harcourt,Card,2024-10-31,2024,10,Thursday,18.440800000000003,18.4408
14019,1610,385,3,377.85,0.02,Lagos,Cash,2024-08-09,2024,8,Friday,1110.8790000000001,370.293
14020,1703,363,9,215.55,0.29,Lagos,POS,2024-01-30,2024,1,Tuesday,1377.3645000000001,153.0405
14021,1242,360,7,497.8,0.18,Lagos,Transfer,2023-10-31,2023,10,Tuesday,2857.372,408.196
14022,1830,374,7,53.14,0.24,Lagos,Cash,2024-07-11,2024,7,Thursday,282.70480000000003,40.3864
14023,1560,212,1,428.54,0.12,Port Harcourt,Transfer,2024-02-15,2024,2,Thursday,377.1152,377.1152
14024,1959,239,7,242.59,0.1,Abuja,POS,2024-02-07,2024,2,Wednesday,1528.317,218.33100000000002
14025,1031,288,7,414.44,0.14,Kano,POS,2024-01-15,2024,1,Monday,2494.9287999999997,356.4184
14026,1390,267,4,409.48,0.04,Kano,Cash,2024-03-27,2024,3,Wednesday,1572.4032,393.1008
14027,1276,241,7,458.42,0.11,Port Harcourt,Cash,2023-08-17,2023,8,Thursday,2855.9566,407.9938
14028,1531,346,8,152.44,0.26,Lagos,Cash,2024-11-24,2024,11,Sunday,902.4448,112.8056
14029,1153,293,3,475.15,0.01,Lagos,Card,2024-05-19,2024,5,Sunday,1411.1954999999998,470.39849999999996
14030,1382,218,2,80.08,0.05,Lagos,Transfer,2024-08-17,2024,8,Saturday,152.152,76.076
14031,1067,385,7,45.57,0.04,Abuja,Cash,2023-05-25,2023,5,Thursday,306.23040000000003,43.7472
14032,1877,222,5,218.65,0.12,Lagos,Card,2023-02-19,2023,2,Sunday,962.06,192.412
14033,1883,253,5,415.02,0.3,Port Harcourt,Cash,2024-02-28,2024,2,Wednesday,1452.57,290.51399999999995
14034,1213,264,5,239.34,0.05,Port Harcourt,Cash,2023-04-10,2023,4,Monday,1136.865,227.373
14035,1654,339,7,415.5,0.04,Abuja,Cash,2023-12-09,2023,12,Saturday,2792.16,398.88
14036,1375,223,9,366.19,0.27,Lagos,POS,2024-10-12,2024,10,Saturday,2405.8683,267.3187
14037,1743,233,8,108.67,0.26,Port Harcourt,Transfer,2024-06-09,2024,6,Sunday,643.3264,80.4158
14038,1212,252,6,474.7,0.01,Port Harcourt,Transfer,2023-01-13,2023,1,Friday,2819.718,469.953
14039,1078,335,7,35.09,0.23,Kano,Transfer,2023-06-21,2023,6,Wednesday,189.13510000000002,27.019300000000005
14040,1725,217,9,449.65,0.2,Abuja,Cash,2024-05-03,2024,5,Friday,3237.48,359.72
14041,1627,256,6,155.7,0.23,Port Harcourt,Cash,2023-12-25,2023,12,Monday,719.334,119.889
14042,1603,311,1,252.57,0.15,Kano,Transfer,2023-04-16,2023,4,Sunday,214.68449999999999,214.68449999999999
14043,1781,204,4,214.06,0.3,Port Harcourt,POS,2023-07-08,2023,7,Saturday,599.3679999999999,149.84199999999998
14044,1922,353,8,90.06,0.01,Kano,Card,2024-06-12,2024,6,Wednesday,713.2752,89.1594
14045,1380,357,7,182.28,0.07,Lagos,Cash,2023-02-19,2023,2,Sunday,1186.6428,169.5204
14046,1679,381,3,100.5,0.12,Lagos,Transfer,2023-09-06,2023,9,Wednesday,265.32,88.44
14047,1057,212,3,105.92,0.13,Port Harcourt,Cash,2024-02-14,2024,2,Wednesday,276.4512,92.1504
14048,1795,282,3,97.59,0.28,Abuja,Cash,2024-01-26,2024,1,Friday,210.7944,70.2648
14049,1025,228,1,247.06,0.17,Lagos,Card,2024-01-14,2024,1,Sunday,205.0598,205.0598
14050,1880,202,1,399.98,0.01,Lagos,Cash,2023-08-15,2023,8,Tuesday,395.9802,395.9802
14051,1446,289,6,286.64,0.12,Kano,Card,2024-08-13,2024,8,Tuesday,1513.4592,252.2432
14052,1065,303,1,447.14,0.12,Kano,Card,2023-08-01,2023,8,Tuesday,393.4832,393.4832
14053,1920,322,5,320.09,0.29,Kano,Cash,2024-06-12,2024,6,Wednesday,1136.3194999999998,227.26389999999998
14054,1759,385,4,346.22,0.18,Port Harcourt,Card,2023-12-12,2023,12,Tuesday,1135.6016000000002,283.90040000000005
14055,1253,275,5,335.47,0.19,Port Harcourt,Cash,2024-02-23,2024,2,Friday,1358.6535000000001,271.7307
14056,1898,329,7,250.315,0.21,Abuja,Cash,2023-03-25,2023,3,Saturday,1384.24195,197.74885
14057,1967,307,6,346.22,0.23,Kano,POS,2023-07-16,2023,7,Sunday,1599.5364000000002,266.5894
14058,1043,355,9,39.51,0.19,Abuja,Cash,2024-06-13,2024,6,Thursday,288.0279,32.0031
14059,1096,281,6,430.63,0.07,Kano,Card,2023-08-09,2023,8,Wednesday,2402.9154,400.48589999999996
14060,1553,276,9,390.02,0.26,Lagos,Cash,2023-06-25,2023,6,Sunday,2597.5332,288.6148
14061,1226,201,4,126.39,0.22,Abuja,Card,2024-08-06,2024,8,Tuesday,394.3368,98.58420000000001
14062,1773,326,1,385.18,0.22,Port Harcourt,Cash,2024-08-25,2024,8,Sunday,300.4404,300.4404
14063,1678,334,1,11.26,0.3,Kano,Cash,2023-11-18,2023,11,Saturday,7.882,7.882
14064,1435,225,7,250.315,0.24,Port Harcourt,Cash,2024-06-18,2024,6,Tuesday,1331.6758,190.2394
14065,1790,287,3,37.24,0.25,Lagos,Cash,2024-12-25,2024,12,Wednesday,83.78999999999999,27.93
14066,1600,215,2,391.21,0.29,Kano,Card,2024-01-29,2024,1,Monday,555.5182,277.7591
14067,1378,350,6,379.16,0.05,Abuja,Cash,2024-10-01,2024,10,Tuesday,2161.212,360.202
14068,1177,367,6,407.75,0.15,Kano,Cash,2024-07-24,2024,7,Wednesday,2079.525,346.5875
14069,1426,387,7,7.22,0.17,Lagos,Cash,2023-11-20,2023,11,Monday,41.9482,5.9925999999999995
14070,1914,272,5,253.11,0.1,Port Harcourt,Cash,2023-03-26,2023,3,Sunday,1138.9950000000001,227.799
14071,1708,231,8,353.89,0.25,Port Harcourt,POS,2024-03-02,2024,3,Saturday,2123.34,265.4175
14072,1306,214,7,81.92,0.23,Port Harcourt,Card,2023-09-25,2023,9,Monday,441.5488,63.0784
14073,1778,340,2,326.65,0.22,Lagos,Card,2023-04-22,2023,4,Saturday,509.57399999999996,254.78699999999998
14074,1503,204,1,46.63,0.3,Kano,Cash,2024-09-19,2024,9,Thursday,32.641000000000005,32.641
14075,1267,273,9,94.76,0.08,Lagos,Card,2024-02-02,2024,2,Friday,784.6128,87.17920000000001
14076,1585,251,5,240.52,0.22,Lagos,Cash,2023-02-21,2023,2,Tuesday,938.028,187.6056
14077,1007,276,5,328.51,0.17,Kano,Transfer,2023-03-25,2023,3,Saturday,1363.3165,272.6633
14078,1919,368,4,77.21,0.09,Port Harcourt,Card,2024-09-14,2024,9,Saturday,281.0444,70.2611
14079,1507,380,2,96.69,0.05,Port Harcourt,Transfer,2024-12-12,2024,12,Thursday,183.71099999999998,91.85549999999999
14080,1475,309,5,106.2,0.27,Abuja,POS,2024-02-29,2024,2,Thursday,387.63,77.526
14081,1296,377,2,123.16,0.18,Abuja,Cash,2023-01-21,2023,1,Saturday,201.98239999999998,100.9912
14082,1163,342,7,117.14,0.25,Kano,Cash,2024-11-18,2024,11,Monday,614.985,87.855
14083,1484,305,9,200.6,0.16,Abuja,Cash,2023-02-25,2023,2,Saturday,1516.5359999999998,168.504
14084,1596,326,9,328.63,0.07,Port Harcourt,POS,2023-10-18,2023,10,Wednesday,2750.6331,305.6259
14085,1071,206,6,221.83,0.1,Lagos,Cash,2024-10-16,2024,10,Wednesday,1197.882,199.64700000000002
14086,1566,239,1,389.11,0.11,Port Harcourt,Transfer,2024-01-08,2024,1,Monday,346.3079,346.3079
14087,1904,355,6,361.04,0.29,Abuja,Card,2023-01-08,2023,1,Sunday,1538.0304,256.3384
14088,1558,359,5,67.63,0.0,Abuja,Cash,2023-05-04,2023,5,Thursday,338.15,67.63
14089,1910,298,4,29.18,0.3,Kano,Cash,2023-04-11,2023,4,Tuesday,81.70400000000001,20.426
14090,1943,342,6,439.58,0.29,Kano,Cash,2023-04-03,2023,4,Monday,1872.6108,312.10179999999997
14091,1237,284,6,44.52,0.3,Lagos,Cash,2024-01-20,2024,1,Saturday,186.984,31.164
14092,1103,397,6,78.43,0.14,Port Harcourt,Transfer,2023-03-21,2023,3,Tuesday,404.6988,67.44980000000001
14093,1209,264,2,15.96,0.29,Abuja,Cash,2023-10-25,2023,10,Wednesday,22.663200000000003,11.3316
14094,1553,331,7,316.03,0.12,Lagos,POS,2023-01-31,2023,1,Tuesday,1946.7448,278.10639999999995
14095,1827,210,4,293.27,0.01,Port Harcourt,Cash,2024-01-13,2024,1,Saturday,1161.3491999999999,290.33729999999997
14097,1453,225,2,444.03,0.28,Abuja,Card,2023-10-26,2023,10,Thursday,639.4032,319.7016
14098,1267,388,5,208.37,0.0,Kano,Cash,2023-10-09,2023,10,Monday,1041.85,208.37
14099,1385,364,4,188.93,0.16,Kano,Cash,2023-01-12,2023,1,Thursday,634.8048,158.7012
14100,1774,350,9,151.94,0.02,Kano,Transfer,2024-09-30,2024,9,Monday,1340.1108,148.9012
14101,1847,284,4,80.44,0.09,Port Harcourt,Cash,2024-11-29,2024,11,Friday,292.8016,73.2004
14102,1386,367,8,73.35,0.03,Lagos,Card,2023-03-10,2023,3,Friday,569.1959999999999,71.14949999999999
14103,1876,350,8,70.48,0.26,Abuja,Card,2024-06-06,2024,6,Thursday,417.2416,52.1552
14104,1258,322,6,61.49,0.18,Lagos,Cash,2023-01-23,2023,1,Monday,302.5308,50.421800000000005
14105,1282,343,6,124.05,0.27,Kano,POS,2023-12-03,2023,12,Sunday,543.3389999999999,90.5565
14106,1625,388,8,156.8,0.21,Lagos,Cash,2024-03-02,2024,3,Saturday,990.9760000000001,123.87200000000001
14107,1874,267,9,480.98,0.29,Port Harcourt,Transfer,2023-07-28,2023,7,Friday,3073.4622,341.4958
14108,1039,303,5,291.34,0.15,Lagos,Cash,2023-08-03,2023,8,Thursday,1238.195,247.63899999999998
14109,1485,279,1,493.86,0.19,Port Harcourt,Transfer,2024-09-26,2024,9,Thursday,400.02660000000003,400.02660000000003
14110,1928,358,1,189.37,0.17,Port Harcourt,POS,2024-02-27,2024,2,Tuesday,157.1771,157.1771
14111,1219,252,2,231.53,0.15,Kano,Cash,2023-03-14,2023,3,Tuesday,393.601,196.8005
14112,1128,305,5,165.67,0.25,Abuja,Card,2024-12-22,2024,12,Sunday,621.2624999999999,124.2525
14113,1519,352,4,95.53,0.19,Port Harcourt,Transfer,2024-08-28,2024,8,Wednesday,309.5172,77.3793
14114,1612,243,1,75.87,0.24,Abuja,Transfer,2024-10-27,2024,10,Sunday,57.66120000000001,57.6612
14115,1927,339,4,472.81,0.24,Abuja,Card,2023-10-01,2023,10,Sunday,1437.3424,359.3356
14116,1891,289,4,493.47,0.06,Port Harcourt,Cash,2024-12-25,2024,12,Wednesday,1855.4472,463.8618
14117,1687,300,4,27.23,0.2,Port Harcourt,POS,2024-10-01,2024,10,Tuesday,87.136,21.784000000000002
14118,1618,296,1,79.42,0.06,Kano,Cash,2023-08-21,2023,8,Monday,74.6548,74.6548
14119,1612,208,9,214.64,0.17,Lagos,Cash,2023-02-10,2023,2,Friday,1603.3607999999997,178.1512
14120,1259,211,3,250.315,0.2,Port Harcourt,Cash,2023-10-16,2023,10,Monday,600.756,200.252
14121,1989,268,4,185.12,0.3,Kano,Transfer,2024-07-08,2024,7,Monday,518.336,129.584
14122,1965,381,5,68.9,0.01,Port Harcourt,Transfer,2023-09-27,2023,9,Wednesday,341.055,68.211
14123,1365,381,7,230.97,0.03,Port Harcourt,POS,2024-03-14,2024,3,Thursday,1568.2863,224.0409
14124,1757,227,6,139.49,0.02,Abuja,POS,2023-11-10,2023,11,Friday,820.2012000000001,136.7002
14125,1786,255,5,179.19,0.12,Port Harcourt,POS,2024-05-24,2024,5,Friday,788.436,157.6872
14126,1543,298,8,51.68,0.25,Lagos,Card,2024-01-29,2024,1,Monday,310.08,38.76
14127,1648,396,1,216.92,0.25,Port Harcourt,Cash,2023-01-28,2023,1,Saturday,162.69,162.69
14128,1523,309,7,491.71,0.22,Abuja,Cash,2023-09-27,2023,9,Wednesday,2684.7365999999997,383.5338
14129,1906,276,6,167.77,0.27,Port Harcourt,POS,2024-04-11,2024,4,Thursday,734.8326000000001,122.4721
14130,1813,302,5,438.83,0.1,Kano,Transfer,2023-03-15,2023,3,Wednesday,1974.7350000000001,394.947
14131,1886,305,7,422.38,0.03,Lagos,Cash,2024-10-18,2024,10,Friday,2867.9602,409.7086
14132,1015,308,3,476.27,0.02,Port Harcourt,Cash,2024-11-04,2024,11,Monday,1400.2338,466.7446
14133,1128,311,1,396.1,0.26,Kano,Card,2023-09-03,2023,9,Sunday,293.11400000000003,293.11400000000003
14134,1574,257,9,331.5,0.22,Abuja,Transfer,2024-02-14,2024,2,Wednesday,2327.13,258.57
14135,1108,277,2,429.01,0.21,Port Harcourt,Card,2024-05-12,2024,5,Sunday,677.8358000000001,338.91790000000003
14136,1886,274,3,42.44,0.1,Port Harcourt,Cash,2024-02-22,2024,2,Thursday,114.588,38.196
14137,1532,241,8,234.1,0.11,Kano,Cash,2023-07-30,2023,7,Sunday,1666.792,208.349
14138,1669,365,9,494.68,0.29,Kano,Card,2023-08-11,2023,8,Friday,3161.0052,351.2228
14139,1268,267,3,385.95,0.02,Port Harcourt,Card,2023-12-26,2023,12,Tuesday,1134.693,378.231
14140,1161,380,6,481.23,0.23,Port Harcourt,Card,2024-08-04,2024,8,Sunday,2223.2826,370.5471
14141,1259,232,7,390.92,0.09,Port Harcourt,Cash,2023-01-20,2023,1,Friday,2490.1604,355.73720000000003
14142,1923,270,1,438.07,0.01,Abuja,Transfer,2024-02-27,2024,2,Tuesday,433.6893,433.6893
14143,1101,255,7,354.73,0.22,Port Harcourt,Transfer,2023-05-01,2023,5,Monday,1936.8258,276.68940000000003
14144,1505,304,4,381.45,0.1,Port Harcourt,Cash,2023-06-22,2023,6,Thursday,1373.22,343.305
14145,1734,399,5,263.97,0.22,Port Harcourt,Card,2023-02-03,2023,2,Friday,1029.4830000000002,205.89660000000003
14146,1570,300,8,462.5,0.21,Abuja,Card,2023-03-12,2023,3,Sunday,2923.0,365.375
14147,1246,250,4,413.39,0.16,Kano,POS,2024-06-28,2024,6,Friday,1388.9904,347.2476
14148,1639,273,4,422.72,0.23,Port Harcourt,Cash,2024-09-12,2024,9,Thursday,1301.9776000000002,325.49440000000004
14149,1794,370,8,338.14,0.17,Port Harcourt,Cash,2024-06-18,2024,6,Tuesday,2245.2496,280.65619999999996
14150,1836,320,5,155.77,0.09,Port Harcourt,Transfer,2024-10-19,2024,10,Saturday,708.7535,141.75070000000002
14151,1536,342,6,22.64,0.22,Lagos,Cash,2023-01-14,2023,1,Saturday,105.9552,17.659200000000002
14152,1130,365,5,468.15,0.18,Abuja,Card,2023-11-02,2023,11,Thursday,1919.415,383.88300000000004
14153,1352,342,1,295.13,0.0,Kano,Cash,2024-07-01,2024,7,Monday,295.13,295.13
14154,1195,204,7,152.58,0.27,Lagos,Cash,2023-09-28,2023,9,Thursday,779.6838000000001,111.38340000000001
14155,1792,282,6,78.82,0.16,Port Harcourt,Cash,2023-02-22,2023,2,Wednesday,397.2528,66.2088
14156,1915,381,2,415.61,0.26,Port Harcourt,Card,2024-05-08,2024,5,Wednesday,615.1028,307.5514
14157,1929,250,7,419.08,0.26,Abuja,Cash,2024-07-13,2024,7,Saturday,2170.8343999999997,310.1192
14158,1665,209,6,408.18,0.13,Port Harcourt,Cash,2024-04-07,2024,4,Sunday,2130.6996,355.1166
14159,1381,339,5,324.32,0.15,Port Harcourt,POS,2024-06-06,2024,6,Thursday,1378.36,275.67199999999997
14160,1644,203,8,186.18,0.12,Port Harcourt,Cash,2024-12-22,2024,12,Sunday,1310.7072,163.8384
14161,1226,294,5,155.51,0.13,Port Harcourt,POS,2023-11-20,2023,11,Monday,676.4685,135.2937
14162,1700,345,2,9.23,0.27,Abuja,Cash,2024-06-07,2024,6,Friday,13.4758,6.7379
14163,1475,279,6,417.64,0.24,Lagos,Cash,2024-03-18,2024,3,Monday,1904.4384,317.4064
14164,1476,235,1,48.28,0.04,Port Harcourt,Card,2023-09-08,2023,9,Friday,46.348800000000004,46.3488
14165,1264,224,5,317.22,0.18,Lagos,Cash,2023-06-09,2023,6,Friday,1300.602,260.1204
14166,1371,297,6,254.52,0.3,Abuja,Card,2023-02-05,2023,2,Sunday,1068.9840000000002,178.164
14167,1485,363,7,265.71,0.18,Port Harcourt,POS,2024-10-22,2024,10,Tuesday,1525.1753999999999,217.8822
14168,1433,300,2,463.72,0.24,Kano,Transfer,2023-07-17,2023,7,Monday,704.8544,352.4272
14169,1645,394,1,20.65,0.23,Lagos,Transfer,2024-03-25,2024,3,Monday,15.900499999999997,15.9005
14170,1210,208,6,387.83,0.11,Abuja,POS,2024-01-13,2024,1,Saturday,2071.0122,345.1687
14171,1571,260,3,30.77,0.11,Abuja,Transfer,2023-09-03,2023,9,Sunday,82.1559,27.3853
14172,1939,252,5,23.89,0.22,Abuja,Cash,2024-01-28,2024,1,Sunday,93.171,18.6342
14173,1376,345,2,217.76,0.15,Port Harcourt,Cash,2023-07-23,2023,7,Sunday,370.192,185.09599999999998
