TransactionID,CustomerID,ProductID,Quantity,UnitPrice,Discount,Region,PaymentMethod,InvoiceDate
13672,1135,256,2,131.17,0.11,Kano,Card,2024-05-07
13673,1361,329,6,407.75,0.15,Lagos,Card,2023-10-03
13674,1185,295,7,311.21,0.28,,,2023-01-29
13675,1655,320,7,419.88,0.14,,,2024-11-15
13676,1583,261,3,260.29,0.0,Abuja,Card,2023-09-01
13677,1128,336,7,191.61,0.13,Abuja,Card,2023-11-17
13678,1875,267,5,461.31,0.25,,,2024-10-04
13679,1260,280,8,22.94,0.23,Lagos,Card,2023-12-18
13680,1514,216,8,428.78,0.15,Port Harcourt,,2024-06-15
13681,1448,316,7,119.25,0.07,,POS,2023-03-22
13682,1899,249,6,425.12,0.14,,Cash,2023-10-20
13683,1103,311,2,73.9,0.17,Abuja,Cash,2023-10-21
13684,1482,293,6,292.21,0.3,Lagos,,2024-05-11
13685,1223,367,9,444.61,0.19,,Card,2024-04-02
13686,1831,385,2,239.4,0.21,Port Harcourt,Cash,2024-11-12
13687,1873,284,1,374.55,0.15,Port Harcourt,Transfer,2024-07-11
13688,1865,348,5,403.31,0.11,Kano,Card,2023-03-01
13689,1490,345,6,369.56,0.24,Port Harcourt,,2024-08-30
13690,1472,382,3,463.04,0.15,,Transfer,2024-06-26
13691,1009,356,8,226.18,0.3,,,2024-01-15
13692,1404,351,7,90.7,0.14,Port Harcourt,Card,2023-11-20
13693,1895,273,2,28.67,0.02,Abuja,POS,2024-09-19
13694,1301,308,7,127.0,0.2,Lagos,POS,2023-03-03
13695,1230,344,1,75.88,0.01,,POS,2023-05-26
13696,1730,217,9,281.18,0.08,Port Harcourt,Card,2023-12-28
13697,1922,241,7,96.55,0.11,Port Harcourt,Card,2023-02-22
13698,1065,300,6,24.27,0.22,,Transfer,2024-02-06
13699,1936,244,2,22.81,0.15,Kano,Card,2024-07-16
13700,1111,281,3,416.63,0.01,Lagos,Card,2024-11-11
13701,1012,216,1,297.77,0.19,,Transfer,2024-12-07
13702,1392,272,5,182.25,0.12,Port Harcourt,Transfer,2024-03-24
13703,1499,213,9,447.64,0.28,Kano,,2023-03-24
13704,1931,376,6,39.75,0.15,,Cash,2024-01-14
13705,1597,356,5,490.26,0.21,Lagos,Cash,2024-10-07
13706,1233,331,3,310.06,0.07,Kano,,2024-04-02
13707,1601,281,5,95.81,0.23,Port Harcourt,POS,2023-03-22
13708,1313,347,8,341.14,0.22,Abuja,Card,2024-05-28
13709,1565,319,2,382.87,0.27,Lagos,Transfer,2023-11-05
13710,1011,319,5,217.52,0.01,Kano,Transfer,2024-05-08
13711,1208,246,6,431.51,0.13,,POS,2023-08-24
13712,1973,306,8,79.61,0.2,,Transfer,2024-10-29
13713,1013,307,8,143.02,0.03,Kano,POS,2023-02-06
13714,1632,208,5,51.28,0.12,,,2024-10-18
13715,1417,278,9,109.38,0.28,Kano,POS,2023-11-21
13716,1436,354,4,123.17,0.13,Lagos,Cash,2023-02-25
13717,1376,214,9,459.23,0.3,,POS,2023-05-01
13718,1019,218,7,43.66,0.02,Lagos,,2023-11-10
13719,1586,289,6,216.57,0.22,Port Harcourt,POS,2023-07-30
13720,1911,379,4,268.54,0.17,Port Harcourt,,2023-04-13
13721,1754,225,2,449.85,0.15,Port Harcourt,Cash,2024-03-14
13722,1734,353,8,498.86,0.29,Port Harcourt,Card,2023-02-07
13723,1069,353,6,377.93,0.04,,,2024-09-11
13724,1823,373,3,485.54,0.27,Kano,Card,2024-02-18
13725,1210,291,7,394.62,0.21,,,2023-08-12
13726,1100,376,7,481.79,0.08,,POS,2023-10-20
13727,1697,281,6,355.1,0.27,Lagos,Card,2024-11-26
13728,1131,380,2,44.48,0.13,Kano,,2023-06-04
13729,1622,330,8,203.95,0.24,Abuja,,2023-02-01
13730,1380,393,1,325.07,0.12,Abuja,Card,2023-08-22
13731,1131,241,1,178.61,0.26,Kano,,2024-05-03
13732,1019,218,6,140.33,0.19,Abuja,Card,2024-07-23
13733,1905,216,5,290.81,0.04,Kano,Cash,2023-11-29
13734,1535,360,9,467.08,0.19,Lagos,Transfer,2024-11-05
13735,1226,275,7,22.32,0.06,Lagos,Cash,2023-01-17
13736,1153,376,2,385.77,0.12,,Card,2024-02-18
13737,1804,383,7,362.75,0.05,Abuja,POS,2024-10-19
13738,1741,262,3,482.16,0.01,Kano,POS,2023-08-28
13739,1468,330,1,465.7,0.06,Lagos,Transfer,2023-10-13
13740,1821,306,8,382.31,0.16,,Card,2023-12-12
13741,1999,248,3,262.6,0.14,Abuja,,2024-01-10
13742,1870,254,8,106.11,0.15,Abuja,Cash,2023-01-16
13743,1404,353,7,274.89,0.07,Abuja,Cash,2024-08-09
13744,1201,298,2,383.85,0.21,Lagos,Transfer,2023-09-17
13745,1037,399,1,448.36,0.21,Lagos,Transfer,2023-12-27
13746,1941,251,7,395.91,0.11,Abuja,Transfer,2024-02-03
13747,1771,299,1,101.66,0.26,Lagos,Transfer,2024-04-04
13748,1187,316,6,301.84,0.19,Abuja,Transfer,2024-05-30
13749,1056,317,8,169.43,0.21,Port Harcourt,Transfer,2023-03-26
13750,1940,206,7,9.56,0.08,Lagos,,2023-03-04
13751,1019,245,4,104.11,0.0,Kano,,2023-04-10
13752,1272,245,1,61.04,0.26,Lagos,Cash,2023-10-22
13753,1118,299,1,422.15,0.25,Abuja,Cash,2023-06-11
13754,1582,343,4,132.96,0.04,Kano,Transfer,2023-06-27
13755,1515,351,5,145.93,0.11,,Cash,2024-03-19
13756,1220,388,7,480.17,0.2,Kano,Transfer,2023-11-24
13757,1525,253,4,192.65,0.2,Kano,,2023-11-24
13758,1514,261,1,9.74,0.26,Lagos,POS,2023-02-11
13759,1727,328,7,145.5,0.04,Kano,,2023-08-30
13760,1740,248,2,64.05,0.13,Kano,Card,2023-12-08
13761,1335,224,2,55.89,0.03,Abuja,,2023-04-01
13762,1697,209,8,43.36,0.12,Lagos,Card,2023-01-28
13763,1054,317,5,298.66,0.0,Abuja,Cash,2024-04-03
13764,1499,343,2,98.73,0.27,Lagos,,2024-10-28
13765,1899,385,5,183.82,0.16,,POS,2024-09-22
13766,1887,399,8,431.7,0.25,Kano,,2024-01-20
13767,1765,356,6,215.05,0.02,Lagos,,2024-05-01
13768,1535,291,3,458.27,0.07,Kano,,2023-08-08
13769,1161,333,8,251.48,0.08,Kano,Transfer,2023-09-21
13770,1669,343,9,202.42,0.12,Port Harcourt,,2023-05-01
13771,1593,347,5,376.44,0.24,Abuja,,2023-02-15
13772,1914,279,2,41.22,0.12,Lagos,POS,2023-10-07
13773,1158,270,2,49.29,0.06,,Card,2023-04-25
13774,1187,277,7,327.73,0.02,Port Harcourt,Card,2023-06-17
13775,1059,242,1,246.04,0.02,Abuja,POS,2024-03-10
13776,1914,353,2,396.26,0.23,,Cash,2023-09-03
13777,1816,289,4,458.55,0.13,,,2024-04-28
13778,1318,277,1,197.24,0.22,Kano,Cash,2024-01-10
13779,1877,398,4,300.22,0.2,Abuja,POS,2023-10-07
13780,1210,360,5,252.84,0.04,Port Harcourt,Cash,2023-01-22
13781,1405,225,9,490.9,0.04,Lagos,Card,2024-12-14
13782,1663,320,1,416.39,0.23,Lagos,Transfer,2023-03-09
13783,1108,244,5,456.31,0.22,Port Harcourt,Cash,2024-10-09
13784,1075,262,2,130.9,0.11,Kano,Transfer,2023-02-27
13785,1541,394,9,387.4,0.02,Kano,Cash,2024-06-10
13786,1313,379,6,136.41,0.0,,POS,2023-09-21
13787,1997,267,2,108.33,0.09,Abuja,Transfer,2024-11-12
13788,1116,353,3,472.41,0.0,,Cash,2024-02-27
13789,1926,201,8,14.56,0.07,Lagos,POS,2024-05-13
13790,1867,341,1,482.87,0.13,Port Harcourt,Card,2023-10-18
13791,1703,307,3,78.88,0.04,Abuja,,2023-06-18
13792,1018,229,1,410.62,0.03,Port Harcourt,POS,2024-07-13
13793,1431,248,8,141.58,0.27,Abuja,POS,2024-04-06
13794,1684,339,1,178.6,0.18,Lagos,Card,2024-08-30
13795,1739,243,5,112.3,0.28,Lagos,Transfer,2024-07-09
13796,1349,360,4,294.83,0.1,Abuja,Cash,2023-12-19
13797,1182,212,7,177.31,0.2,Kano,Transfer,2023-08-28
13798,1112,277,5,330.41,0.06,Abuja,POS,2023-10-10
13799,1182,325,8,12.75,0.19,Lagos,Cash,2024-03-24
13800,1480,297,1,36.87,0.04,Port Harcourt,,2024-08-04
13801,1145,225,5,54.33,0.0,,,2023-03-07
13802,1830,348,4,212.4,0.28,Port Harcourt,Cash,2023-11-23
13803,1627,355,3,408.32,0.17,Lagos,POS,2024-03-31
13804,1112,247,5,444.65,0.28,Port Harcourt,Card,2024-04-21
13805,1762,367,3,126.18,0.1,Kano,Transfer,2023-10-12
13806,1475,265,8,289.31,0.1,Kano,Transfer,2023-01-31
13807,1762,286,3,385.34,0.12,Abuja,Card,2024-03-23
13808,1302,278,1,147.97,0.21,Port Harcourt,Card,2023-08-02
13809,1970,222,9,207.46,0.17,Port Harcourt,,2024-11-23
13810,1824,280,9,264.37,0.28,Lagos,Card,2024-12-14
13811,1117,247,6,71.76,0.01,Abuja,Cash,2024-08-02
13812,1812,323,1,17.86,0.21,Abuja,,2023-01-25
13813,1160,329,8,80.64,0.1,Port Harcourt,POS,2024-01-08
13814,1400,283,2,315.29,0.05,,,2024-02-01
13815,1197,219,9,41.44,0.15,Port Harcourt,,2023-12-03
13816,1259,386,8,98.9,0.15,Port Harcourt,Transfer,2024-11-02
13817,1659,245,3,172.24,0.04,Port Harcourt,Card,2023-10-07
13818,1751,330,5,43.55,0.06,Kano,Cash,2024-09-14
13819,1046,382,9,99.89,0.12,Abuja,Card,2024-07-12
13820,1986,211,1,456.08,0.12,Kano,Transfer,2024-11-21
13821,1398,239,9,14.55,0.1,,Card,2024-07-01
13822,1709,265,4,328.45,0.04,Lagos,Cash,2023-07-17
13823,1558,299,4,195.28,0.0,,Card,2024-07-07
13824,1077,277,4,337.96,0.29,Abuja,Transfer,2024-04-23
13825,1123,215,9,296.4,0.28,Lagos,Cash,2024-08-24
13826,1074,282,6,115.63,0.15,,Card,2024-08-02
13827,1870,361,8,424.37,0.3,Abuja,Transfer,2023-03-11
13828,1136,243,4,248.51,0.2,,Transfer,2024-05-19
13829,1601,333,3,412.16,0.02,Lagos,,2023-04-20
13830,1399,391,1,205.98,0.04,Lagos,Cash,2024-01-17
13831,1836,299,7,,0.27,,Cash,2024-02-01
13832,1504,221,4,386.39,0.19,Kano,Card,2024-02-13
13833,1499,217,8,483.15,0.25,,,2023-12-17
13834,1572,211,3,259.59,0.27,,Cash,2024-06-17
13835,1137,379,1,239.48,0.13,,Transfer,2024-05-15
13836,1049,322,5,378.95,0.01,Kano,Cash,2024-12-07
13837,1770,316,2,440.74,0.06,Port Harcourt,,2024-02-25
13838,1972,250,3,482.25,0.02,Lagos,POS,2024-07-10
13839,1618,270,6,165.65,0.06,Abuja,Transfer,2023-04-21
13840,1624,247,3,400.36,0.12,Lagos,Cash,2023-07-28
13841,1861,218,3,109.27,0.04,Lagos,Transfer,2024-03-14
13842,1253,205,6,275.06,0.05,Port Harcourt,Card,2023-06-27
13843,1629,283,5,94.02,0.13,Lagos,Transfer,2024-02-29
13844,1709,354,9,176.96,0.1,Lagos,Cash,2023-11-24
13845,1848,252,1,466.02,0.14,Kano,Card,2023-01-11
13846,1876,306,3,77.31,0.13,Kano,Card,2023-09-09
13847,1562,300,3,318.04,0.19,Kano,Card,2023-08-23
13848,1756,247,6,298.51,0.28,Kano,POS,2024-10-09
13849,1914,334,8,64.77,0.03,Kano,POS,2023-09-11
13850,1425,386,3,166.36,0.03,Abuja,Card,2024-07-19
13851,1546,268,3,283.68,0.26,Port Harcourt,Cash,2024-04-22
13852,1301,210,6,97.65,0.15,,Card,2023-05-09
13853,1921,342,8,401.31,0.23,Kano,Card,2024-06-15
13854,1580,391,6,486.22,0.06,Port Harcourt,Transfer,2023-04-10
13855,1348,330,3,111.31,0.25,,Transfer,2023-10-17
13856,1831,321,4,97.52,0.28,Lagos,Transfer,2024-07-22
13857,1932,268,1,230.19,0.19,Lagos,,2023-08-14
13858,1979,222,8,375.14,0.03,Port Harcourt,Transfer,2024-10-14
13859,1048,380,4,144.39,0.27,Abuja,Transfer,2023-05-05
13860,1916,236,6,14.84,0.24,Abuja,Cash,2024-03-13
13861,1073,208,3,272.9,0.23,Port Harcourt,POS,2024-07-17
13862,1703,214,6,478.52,0.01,Abuja,POS,2024-10-07
13863,1260,330,9,198.68,0.24,Abuja,POS,2024-10-26
13864,1355,292,9,212.97,0.04,Lagos,,2023-12-13
13865,1581,397,3,484.61,0.07,Abuja,Card,2024-11-28
13866,1601,216,3,348.83,0.17,Abuja,Transfer,2023-07-02
13867,1259,353,4,360.99,0.08,Port Harcourt,Cash,2023-12-17
13868,1637,348,7,283.54,0.2,Abuja,,2024-05-29
13869,1742,271,3,487.43,0.18,Kano,POS,2024-01-13
13870,1294,348,8,345.99,0.03,Kano,,2024-12-08
13871,1930,320,8,448.04,0.2,Port Harcourt,Cash,2024-04-09
13872,1640,210,6,351.19,0.28,Kano,,2024-11-08
13873,1791,365,4,368.88,0.05,Lagos,POS,2023-12-06
13874,1312,271,5,148.75,0.18,Port Harcourt,Card,2023-05-21
13875,1611,305,2,155.22,0.1,Abuja,POS,2023-04-21
13876,1837,324,6,392.58,0.14,Kano,POS,2023-09-18
13877,1808,234,3,151.87,0.09,Lagos,POS,2023-07-07
13878,1181,318,6,283.57,0.11,Port Harcourt,,2024-01-06
13879,1685,213,5,128.43,0.01,Port Harcourt,Cash,2023-12-24
13880,1827,213,2,409.41,0.29,Abuja,POS,2023-09-30
13881,1363,209,5,59.7,0.19,,,2024-11-27
13882,1187,339,5,415.58,0.15,Kano,Cash,2024-08-26
13883,1568,237,9,303.35,0.12,Lagos,Card,2024-03-24
13884,1542,307,8,97.52,0.16,Port Harcourt,POS,2024-12-06
13885,1595,318,7,273.31,0.11,Kano,Transfer,2024-02-21
13886,1663,233,3,144.84,0.11,Lagos,,2024-01-23
13887,1984,368,4,165.12,0.14,Lagos,Card,2023-12-04
13888,1547,209,6,179.01,0.08,Port Harcourt,Card,2023-11-07
13889,1724,321,3,36.34,0.05,Kano,Card,2023-11-25
13890,1925,344,9,493.05,0.17,Lagos,,2023-02-16
13891,1407,344,8,20.61,0.25,Port Harcourt,Cash,2024-10-17
13892,1875,394,6,332.94,0.05,Kano,Transfer,2023-05-29
13893,1617,389,4,188.76,0.01,Kano,Cash,2023-12-16
13894,1413,314,7,324.78,0.07,Port Harcourt,POS,2023-11-19
13895,1341,200,3,181.34,0.29,Kano,Transfer,2023-04-30
13896,1219,211,8,338.51,0.25,,Cash,2024-02-02
13897,1902,302,1,365.97,0.18,Lagos,POS,2024-10-07
13898,1162,203,3,346.82,0.28,Lagos,Transfer,2023-07-16
13899,1950,369,5,61.41,0.13,Kano,,2024-02-17
13900,1219,340,5,330.16,0.29,Port Harcourt,POS,2024-03-14
13901,1269,297,2,143.59,0.09,Abuja,Cash,2023-02-06
13902,1631,305,8,19.26,0.07,Kano,Transfer,2023-07-06
13903,1905,284,5,210.34,0.19,Abuja,POS,2024-02-24
13904,1847,320,7,219.6,0.11,Kano,POS,2024-12-25
13905,1399,331,7,236.25,0.19,Abuja,,2024-04-04
13906,1181,281,5,353.89,0.09,Kano,POS,2023-04-20
13907,1990,396,8,157.88,0.19,Port Harcourt,Transfer,2023-07-06
13908,1617,218,9,161.06,0.08,Abuja,Card,2024-04-15
13909,1728,329,4,34.97,0.02,,Transfer,2023-03-19
13910,1204,211,4,344.98,0.27,Port Harcourt,Transfer,2024-01-09
13911,1581,280,8,286.07,0.26,Kano,,2023-11-26
13912,1555,273,1,177.97,0.29,Abuja,,2023-05-05
13913,1840,297,4,354.07,0.21,Lagos,POS,2023-11-12
13914,1812,205,6,270.99,0.2,Port Harcourt,,2023-11-16
13915,1227,335,4,237.28,0.17,Abuja,POS,2024-04-19
13916,1695,324,6,258.11,0.04,Port Harcourt,Card,2024-05-03
13917,1618,250,5,,0.06,Abuja,Cash,2024-05-28
13918,1595,210,9,331.7,0.09,Lagos,,2023-11-30
13919,1849,390,9,148.03,0.27,,,2023-03-12
13920,1249,384,4,74.67,0.05,Lagos,Card,2024-04-09
13921,1874,326,4,82.53,0.28,Kano,,2024-01-11
13922,1440,339,8,321.5,0.16,Port Harcourt,Card,2024-12-24
13923,1532,272,4,437.07,0.21,,POS,2023-01-08
13924,1195,201,2,207.7,0.03,Port Harcourt,,2024-11-26
13925,1689,207,2,88.91,0.08,Abuja,,2023-06-13
13926,1928,338,1,379.52,0.29,Kano,POS,2023-10-22
13927,1986,323,5,417.08,0.08,Kano,,2023-12-24
13928,1518,252,6,440.89,0.09,Port Harcourt,Transfer,2023-03-22
13929,1069,209,9,305.38,0.06,Kano,Card,2023-10-02
13930,1638,311,5,431.06,0.04,Port Harcourt,Cash,2024-09-08
13931,1398,207,6,12.63,0.07,Abuja,Transfer,2024-06-23
13932,1977,235,6,58.08,0.19,Abuja,Cash,2023-02-16
13933,1671,305,3,50.83,0.14,Port Harcourt,Transfer,2024-01-27
13934,1759,213,4,357.74,0.17,Lagos,Transfer,2024-07-20
13935,1202,381,1,39.44,0.04,Lagos,Transfer,2023-03-20
13936,1147,285,4,250.7,0.24,Abuja,Card,2024-05-27
13937,1471,348,1,238.99,0.24,,Cash,2024-11-10
13938,1654,249,5,158.8,0.01,Lagos,POS,2023-01-23
13939,1943,366,8,435.85,0.12,Port Harcourt,POS,2023-08-16
13940,1198,219,8,89.36,0.02,Abuja,,2024-03-13
13941,1916,286,5,179.47,0.24,Kano,Card,2023-10-25
13942,1425,334,2,388.21,0.22,Kano,Card,2023-09-17
13943,1665,336,6,20.06,0.27,Lagos,Card,2024-11-06
13944,1491,328,1,338.11,0.07,,Transfer,2023-01-10
13945,1887,353,7,409.12,0.14,Lagos,Card,2024-09-19
13946,1895,365,4,466.47,0.06,,POS,2023-06-07
13947,1141,237,5,438.77,0.11,Lagos,Card,2023-06-07
13948,1312,388,6,163.1,0.16,Kano,Transfer,2023-11-16
13949,1164,243,1,295.25,0.02,,Cash,2023-07-21
13950,1313,285,9,43.26,0.21,Kano,Card,2023-05-01
13951,1020,243,4,132.65,0.16,Port Harcourt,Cash,2023-05-19
13952,1081,273,8,51.64,0.25,Port Harcourt,,2024-11-04
13953,1580,318,5,161.02,0.08,Abuja,Transfer,2024-12-20
13954,1130,389,8,438.22,0.27,Kano,Card,2024-07-20
13955,1598,321,1,176.85,0.3,Kano,,2023-12-05
13956,1729,333,8,283.14,0.28,Abuja,,2023-09-17
13957,1932,344,4,219.52,0.23,Port Harcourt,Cash,2024-03-08
13958,1983,250,2,232.16,0.24,Port Harcourt,POS,2023-02-13
13959,1304,237,6,484.94,0.17,,POS,2023-06-08
13960,1914,351,2,151.6,0.06,,POS,2023-12-21
13961,1370,250,5,315.53,0.2,Port Harcourt,POS,2023-04-08
13962,1856,209,2,212.93,0.21,Lagos,Transfer,2024-06-21
13963,1852,319,3,35.27,0.3,Kano,Card,2024-12-10
13964,1383,399,6,247.22,0.16,,Card,2024-08-31
13965,1907,348,1,407.6,0.08,Lagos,Transfer,2023-08-27
13966,1444,269,6,53.88,0.21,,Cash,2024-04-19
13967,1424,284,3,39.45,0.29,Abuja,Card,2024-06-07
13968,1160,256,7,81.05,0.05,Kano,,2024-07-10
13969,1177,325,2,383.38,0.1,,Card,2024-01-27
13970,1628,238,6,363.38,0.16,Port Harcourt,Transfer,2023-01-09
13971,1707,232,8,284.68,0.05,Abuja,Cash,2024-05-27
13972,1894,386,1,236.77,0.01,Abuja,Card,2024-01-24
13973,1489,217,9,444.72,0.1,Port Harcourt,Transfer,2023-07-29
13974,1326,383,5,384.52,0.26,Abuja,,2023-02-23
13975,1597,256,5,406.91,0.01,Kano,POS,2024-09-07
13976,1288,295,5,407.56,0.13,,,2023-06-01
13977,1592,247,6,323.14,0.23,Abuja,,2024-02-14
13978,1663,241,2,231.72,0.29,Kano,Cash,2023-01-10
13979,1572,226,6,433.02,0.3,Port Harcourt,Card,2024-07-05
13980,1572,273,4,463.37,0.13,,POS,2024-07-09
13981,1353,309,8,16.78,0.29,Port Harcourt,Transfer,2023-09-25
13982,1027,379,9,30.52,0.01,,POS,2024-10-28
13983,1953,369,9,479.58,0.22,Abuja,Card,2024-03-26
13984,1042,231,8,142.19,0.19,Abuja,Cash,2024-08-16
13985,1680,225,3,437.32,0.07,,Card,2023-07-16
13986,1422,224,4,197.45,0.15,Kano,Transfer,2024-02-02
13987,1597,274,1,63.95,0.04,Kano,POS,2023-02-21
13988,1176,222,9,,0.26,Kano,,2024-04-13
13989,1528,256,5,82.47,0.11,Lagos,Card,2024-01-03
13990,1609,379,6,128.7,0.19,Kano,Cash,2024-01-09
13991,1965,325,3,246.82,0.05,Abuja,Cash,2023-02-28
13992,1493,286,8,352.24,0.06,Lagos,POS,2023-10-21
13993,1197,230,7,493.27,0.3,Kano,,2023-04-20
13994,1609,263,1,223.55,0.23,Abuja,Transfer,2024-06-25
13995,1576,398,5,261.5,0.29,Lagos,,2023-04-17
13996,1841,232,9,263.3,0.09,Abuja,POS,2023-10-24
13997,1852,201,6,272.02,0.05,,,2023-04-05
13998,1516,217,8,261.28,0.15,Abuja,POS,2024-12-19
13999,1513,374,1,9.34,0.15,Lagos,,2024-11-14
14000,1021,360,7,5.85,0.05,Kano,Card,2024-04-16
14001,1111,283,3,53.34,0.22,Lagos,Cash,2023-03-20
14002,1056,234,9,55.27,0.11,Kano,POS,2023-09-07
14003,1065,378,6,353.92,0.06,Kano,POS,2024-12-30
14004,1841,313,5,106.43,0.1,Port Harcourt,Cash,2023-12-05
14005,1097,345,8,447.88,0.17,,Transfer,2023-02-26
14006,1143,309,8,464.66,0.22,Port Harcourt,POS,2023-05-27
14007,1879,287,3,488.07,0.14,Lagos,Card,2023-01-17
14008,1434,271,2,469.85,0.16,Port Harcourt,,2024-01-03
14009,1636,324,2,139.58,0.04,Kano,Card,2024-12-09
14010,1678,229,5,257.34,0.27,Lagos,POS,2023-07-08
14011,1085,371,7,91.85,0.28,Port Harcourt,Transfer,2024-10-05
14012,1587,252,8,404.07,0.21,Abuja,POS,2023-09-05
14013,1343,337,8,444.77,0.01,,Transfer,2023-05-30
14014,1935,286,8,426.39,0.16,Abuja,Cash,2024-12-14
14015,1293,379,3,219.52,0.19,Lagos,,2023-08-01
14016,1955,376,2,380.54,0.3,Port Harcourt,Card,2023-08-05
14017,1570,338,4,53.3,0.3,Kano,Transfer,2023-01-06
14018,1649,393,1,24.92,0.26,Port Harcourt,Card,2024-10-31
14019,1610,385,3,377.85,0.02,Lagos,Cash,2024-08-09
14020,1703,363,9,215.55,0.29,Lagos,POS,2024-01-30
14021,1242,360,7,497.8,0.18,Lagos,Transfer,2023-10-31
14022,1830,374,7,53.14,0.24,Lagos,,2024-07-11
14023,1560,212,1,428.54,0.12,Port Harcourt,Transfer,2024-02-15
14024,1959,239,7,242.59,0.1,Abuja,POS,2024-02-07
14025,1031,288,7,414.44,0.14,Kano,POS,2024-01-15
14026,1390,267,4,409.48,0.04,Kano,,2024-03-27
14027,1276,241,7,458.42,0.11,,,2023-08-17
14028,1531,346,8,152.44,0.26,Lagos,Cash,2024-11-24
14029,1153,293,3,475.15,0.01,Lagos,Card,2024-05-19
14030,1382,218,2,80.08,0.05,Lagos,Transfer,2024-08-17
14031,1067,385,7,45.57,0.04,Abuja,Cash,2023-05-25
14032,1877,222,5,218.65,0.12,Lagos,Card,2023-02-19
14033,1883,253,5,415.02,0.3,,Cash,2024-02-28
14034,1213,264,5,239.34,0.05,,,2023-04-10
14035,1654,339,7,415.5,0.04,Abuja,,2023-12-09
14036,1375,223,9,366.19,0.27,Lagos,POS,2024-10-12
14037,1743,233,8,108.67,0.26,Port Harcourt,Transfer,2024-06-09
14038,1212,252,6,474.7,0.01,Port Harcourt,Transfer,2023-01-13
14039,1078,335,7,35.09,0.23,Kano,Transfer,2023-06-21
14040,1725,217,9,449.65,0.2,Abuja,Cash,2024-05-03
14041,1627,256,6,155.7,0.23,Port Harcourt,Cash,2023-12-25
14042,1603,311,1,252.57,0.15,Kano,Transfer,2023-04-16
14043,1781,204,4,214.06,0.3,,POS,2023-07-08
14044,1922,353,8,90.06,0.01,Kano,Card,2024-06-12
14045,1380,357,7,182.28,0.07,Lagos,Cash,2023-02-19
14046,1679,381,3,100.5,0.12,Lagos,Transfer,2023-09-06
14047,1057,212,3,105.92,0.13,,,2024-02-14
14048,1795,282,3,97.59,0.28,Abuja,Cash,2024-01-26
14049,1025,228,1,247.06,0.17,Lagos,Card,2024-01-14
14050,1880,202,1,399.98,0.01,Lagos,Cash,2023-08-15
14051,1446,289,6,286.64,0.12,Kano,Card,2024-08-13
14052,1065,303,1,447.14,0.12,Kano,Card,2023-08-01
14053,1920,322,5,320.09,0.29,Kano,Cash,2024-06-12
14054,1759,385,4,346.22,0.18,Port Harcourt,Card,2023-12-12
14055,1253,275,5,335.47,0.19,,Cash,2024-02-23
14056,1898,329,7,,0.21,Abuja,Cash,2023-03-25
14057,1967,307,6,346.22,0.23,Kano,POS,2023-07-16
14058,1043,355,9,39.51,0.19,Abuja,,2024-06-13
14059,1096,281,6,430.63,0.07,Kano,Card,2023-08-09
14060,1553,276,9,390.02,0.26,Lagos,Cash,2023-06-25
14061,1226,201,4,126.39,0.22,Abuja,Card,2024-08-06
14062,1773,326,1,385.18,0.22,Port Harcourt,Cash,2024-08-25
14063,1678,334,1,11.26,0.3,Kano,Cash,2023-11-18
14064,1435,225,7,,0.24,,Cash,2024-06-18
14065,1790,287,3,37.24,0.25,Lagos,,2024-12-25
14066,1600,215,2,391.21,0.29,Kano,Card,2024-01-29
14067,1378,350,6,379.16,0.05,Abuja,,2024-10-01
14068,1177,367,6,407.75,0.15,Kano,,2024-07-24
14069,1426,387,7,7.22,0.17,Lagos,,2023-11-20
14070,1914,272,5,253.11,0.1,,,2023-03-26
14071,1708,231,8,353.89,0.25,,POS,2024-03-02
14072,1306,214,7,81.92,0.23,,Card,2023-09-25
14073,1778,340,2,326.65,0.22,Lagos,Card,2023-04-22
14074,1503,204,1,46.63,0.3,Kano,Cash,2024-09-19
14075,1267,273,9,94.76,0.08,Lagos,Card,2024-02-02
14076,1585,251,5,240.52,0.22,Lagos,,2023-02-21
14077,1007,276,5,328.51,0.17,Kano,Transfer,2023-03-25
14078,1919,368,4,77.21,0.09,Port Harcourt,Card,2024-09-14
14079,1507,380,2,96.69,0.05,,Transfer,2024-12-12
14080,1475,309,5,106.2,0.27,Abuja,POS,2024-02-29
14081,1296,377,2,123.16,0.18,Abuja,Cash,2023-01-21
14082,1163,342,7,117.14,0.25,Kano,Cash,2024-11-18
14083,1484,305,9,200.6,0.16,Abuja,Cash,2023-02-25
14084,1596,326,9,328.63,0.07,Port Harcourt,POS,2023-10-18
14085,1071,206,6,221.83,0.1,Lagos,,2024-10-16
14086,1566,239,1,389.11,0.11,,Transfer,2024-01-08
14087,1904,355,6,361.04,0.29,Abuja,Card,2023-01-08
14088,1558,359,5,67.63,0.0,Abuja,,2023-05-04
14089,1910,298,4,29.18,0.3,Kano,Cash,2023-04-11
14090,1943,342,6,439.58,0.29,Kano,Cash,2023-04-03
14091,1237,284,6,44.52,0.3,Lagos,,2024-01-20
14092,1103,397,6,78.43,0.14,,Transfer,2023-03-21
14093,1209,264,2,15.96,0.29,Abuja,,2023-10-25
14094,1553,331,7,316.03,0.12,Lagos,POS,2023-01-31
14095,1827,210,4,293.27,0.01,,Cash,2024-01-13
14096,1467,307,9,493.52,0.07,Lagos,Transfer,2023-11-26
14097,1453,225,2,444.03,0.28,Abuja,Card,2023-10-26
